lat,lon,amenity,cuisine,fvst:navnelbnr,microbrewery,name,opening_hours,phone,website,wheelchair,wheelchair:description,wikidata,wikipedia,note,smoking,toilets:wheelchair,fvst:name,takeaway,name:en,brand,brand:wikidata,brand:wikipedia,diet:vegan,diet:vegetarian,opening_hours:kitchen,operator,outdoor_seating,opening_hours:cafe,payment:credit_cards,toilets,branch,survey:date,fvst:fixme,reservation,dinner,lunch,capacity,award:michelin,contact:instagram,email,facebook,url,alt_name,happycow:id,breakfast,delivery,tourism,official_name,ref:DK:cvr,contact:facebook,leisure,table_soccer,fee,changing_table,opening_hours:seating,changing_table:location,internet_access,internet_access:fee,organic,stars,drive_through,ref:DK:cvr:pnummer,brewery,check_date,payment:bitcoin,min_age,opening_hours:covid19,sport,access,drinking_water,fee:price,indoor,toilets:disposal,description,opening_hours:url,phone:restaurant,phone:takeaway,access:covid19,male,shop,unisex,layer,check_date:diet:vegetarian,female,toilets:position,level,year,diet:halal,diet:meat,diet:non-vegetarian,diet:organic,drink:beer,opening_hours:signed,seasonal,contact:email,age_limit,yelp,emergency,old_name,opening_hours:bar,name:es,seamark:small_craft_facility:category,seamark:type,payment:cash,payment:debit_cards,payment:mobile_phone,toilets:access,drink:wine,internet_access:ssid,comment,pitch,drink:sake,cocktails,contact:phone,start_date,payment:contactless,short_name,fixme,music_venue,restaurant,gender_segregated,supervised,underground,school,baby_feeding,bar,drink:cocktail,name:zh,diet:dairy_free,diet:egg_free,diet:pescetarian,payment:android_pay,payment:apple_pay,payment:card,payment:gift_card,ref:vatin,lgbtq,instagram,undefined,webshop,drink:cider,drink:gin
55.6762048,12.5659854,restaurant,tapas,957767,,Tapashuset,12:00-24:00,+45 3332 4477,http://www.tapashuset.com/,,,,,,,,Tapas Huset Casa lola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67721,12.5736687,restaurant,,114838,,Nytorv,08:00-22:00; Dec 24 off; Dec 31 08:00-16:30,+45 33117706,,,,,,opening hours for kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6873787,12.5595118,restaurant,persian,113842,,Zafran,17:00-22:00,+45 35349095,http://www.zafran.dk/,,,,,,,,Spiserestauranten Zafaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6820201,12.5941964,restaurant,,943853,,Salt,"12:00-16:00,17:00-22:30",+45 33741444,https://www.saltrestaurant.dk/,yes,,,,,,,Salt Bar Admiral Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6844442,12.5660522,restaurant,tapas,112736,,Pintxos,17:00-23:00; Dec 23 off; Jan 1 off,+45 33936655,https://pintxos.dk/,no,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6818262,12.5712029,restaurant,sushi,111621,,Sushi Nørregade,Su-We 16:00-22:00; Th-Sa 16:00-23:00,+45 33127070,https://www.sushinorregade.dk/,,,,,,,,Sushi Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6841991,12.5647608,restaurant,sushi,125338,,Sticks'N'Sushi,Fr-Sa 10:00-23:00; Su-Th 10:00-22:30,+45 33111407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6843897,12.5673006,restaurant,indian,918150,,Cafe Munk,Mo-Sa 11:00-23:00; Su 11:00-17:00,,,no,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,81514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6829182,12.5854059,restaurant,bornholm,119750,,Restaurant Koefoed,"12:00-15:00,17:30-21:30",+45 56482224,http://www.restaurant-koefoed.dk/,,,Q97768054,,Opening hours are for the kitchen,no,,Restaurant Koefoed,,,,,,,,,,yes,,yes,yes,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6823201,12.5841755,restaurant,italian,653328,,Cantina,Su-We 11:00-23:00; Th 11:00-01:00; Fr-Sa 11:00-02:00,+45 88169995,http://cantinacph.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@cantinacph.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6759943,12.5329286,restaurant,danish,114963,,Allegade 10,10:00-22:00,+45 33311751,http://www.allegade10.dk/,yes,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6731288,12.5604195,restaurant,kebab,927525,,Kebabish,"Mo-Th 11:00-24:00, Fr 11:00-02:00, Sa 12:00-02:00, Su 12:00-24:00",+45 33226226,http://www.kebabish.dk/,no,,,,,,,Kebabish DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6822975,12.5853568,restaurant,,118010,,Den Lille Fede,Mo-Sa 17:30-22:00,+45 33337002,http://www.denlillefede.com/,no,,,,,,,,,,,,,,,,,yes,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6826427,12.5860671,restaurant,,662899,,Restaurant Vita,"Mo-Tu 11:30-01:00, 11:30-03:00, Fr-Sa 11:30-05:00, Su 11:30-23:00",+45 33118011,https://restaurantvita.dk/,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,yes,yes,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6827296,12.5865208,restaurant,steak,552363,,Hereford Steak,mo-sa 12:00-23:00; su 12:00-22:00,+45 33911148,http://www.herefordsteak.dk/,,,,,,no,,,yes,,,,,,,,,yes,,yes,yes,,,,yes,yes,yes,,,,,https://www.facebook.com/pages/Restaurant-Hereford-Steak/187765867903463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6841125,12.5856999,restaurant,,113479,,Royal Garden,Tu-Su 12:00-23:00,+45 33151607,https://www.royalgarden.dk/,,,,,,,,,,,,,,,,Tu-Su 12:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6844872,12.5876301,restaurant,mexican,114318,,El Viejo Mexico,Mo 17:00-22:00; Tu-We 17:00-23:00; Th-Sa 17:00-24:00; Su 17:00-22:00,+45 33930061,https://www.elviejomexico.dk/,,,,,,,,,yes,,,,,,,,,yes,,yes,yes,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.687174,12.5621406,restaurant,burger,548861,,Sliders,Tu-Sa 11:00-22:00; Su 11:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6695947,12.5646074,restaurant,regional,546260,,Vestauranten,17:00-23:00; Su 11:00-14:00,+45 33298020,https://www.dgi-byen.dk/vestauranten/,yes,,,,,,,DGI-Byen Vestauranten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6726211,12.5607845,restaurant,,110674,,Hebron,,,https://www.hebron.dk/,,,,,,,,Best Western Hotel Hebron Morgenmadsrestaurant,,,,,,,,,Best Western,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6822476,12.5827205,restaurant,regional,112715,,Godt,Tu-Sa 18:00-24:00,+45 33152122,http://www.restaurant-godt.dk/,limited,,Q23831010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6345603,12.5885828,restaurant,pizza,716495,,Chili's,Mo-Su 14:00-22:00,,https://chilispizza.dk/,no,,,,,,,Chilispizza.dk,,,Chili's,Q1072948,en:Chili's,,,,,,,,,,,,,,,,,,,,,,,,,,Chili's Grill & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6692418,12.5791679,restaurant,,542543,,Aristo,Mo-Fr 11:00-21:30; Sa 11:00-22:00; Su 10:00-20:00,+45 32 95 83 30,http://www.restaurantaristo.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6844488,12.5541773,restaurant,tapas,559394,,Temporada Tapasbodega,We-Sa 15:00-23:00,+45 35351515,https://www.tapas-bar.dk/,,,,,"There has been several restaurants at the address, Visent, Da Mario, and others.",,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6828339,12.5744665,restaurant,thai,125973,,Ricemarket,12:00-24:00,+45 35357530,https://www.ricemarket.dk/,no,,,,,no,,Ricemarked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6934573,12.547615,restaurant,greek,116773,,Kreta,16:00-24:00,,,,,,,,,,Kreta Græsk Taverna,,,,,,,,16:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6711195,12.5457687,restaurant,regional;smørrebrød,119339,,Restaurant Klubben,11:00-23:00,+45 33314015,http://www.restaurant-klubben.dk/,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,yes,yes,,,,,,https://www.facebook.com/pages/Restaurant-Klubben/132235606835821,,Tove Ditlevsens Mindehave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6670575,12.5253346,restaurant,,561031,,Bjælkehuset,Apr 1-Dec 20 11:00-17:00,+45 36303596,https://www.bjaelke-huset.dk/,,,,,,,,,,,,,,,,,,yes,,,,,,missing position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6828139,12.5303254,school,,,,Skolen på Nyelandsvej,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.frb-ny.skoleintra.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6810813,12.5798685,bar,,119840,,Sjus Bar,,,https://sjusbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sjus,,,,,,31374057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6632055,12.5421603,bar,,789223,,Vang & Bar,Tu 16:00-24:00; We 16:00-01:00; Th-Sa 16:00-02:00,+45 60806085,https://www.vangandbar.com/,yes,,,,,outside,,,,,,,,,,,,yes,,,yes,,,,,,,,,vangandbar,info@flisenbarandburgers.dk,,,Barbasen,,,,,,,vangandbar,fussball,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6894789,12.5531268,toilets,,,,,,,,limited,,,,,,,,,,,,,,,,Assistens Kirkegård,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6848551,12.5731619,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6735634,12.5666399,restaurant,french,119684,,Nimb Brasserie,"07:00-11:00,12:00-15:30,17:00-22:00",+45 88700000,http://brasserie.nimb.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.676972,12.5683639,restaurant,american,561315,,Hard Rock Cafe,"Su-We 10:00-24:00, Th 10:00-01:00, Fr-Sa 10:00-02:00",+45 33124333,https://www.hardrock.com/cafes/copenhagen/,yes,,,,,,yes,,,,Hard Rock Cafe,Q918151,en:Hard Rock Cafe,,,10:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6742769,12.5503465,restaurant,,118502,,Famo 51,Mo-Sa 18:00-22:00,+45 33222250,http://www.famo.dk/,no,,,,Opening hours are for last seating,,,Carne Famo,,,,,,,,,,,,,,,,,,,,,,,,,,Famo Carne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6723741,12.5506713,restaurant,italian,115373,,Famo,Mo-Su 18:00+,+45 33232250,http://www.famo.dk/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 18:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6647417,12.599422,restaurant,,116541,,Kareten,"Tu-Th 17:00-22:00; Fr,Sa 17:00-23:00; Su 17:00-22:00",+45 32549550,https://kareten.dk/kareten/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6739921,12.5972675,restaurant,,112947,,Spiseloppen,Tu-Sa 17:00-22:00; Su 17:00-21:00,+45 32579558,http://spiseloppen.dk,,,,,,,,FORENINGEN RESTAURANT SPISELOPPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6737546,12.6031876,restaurant,,112859,,Morgenstedet,Tu-Su 12:00-21:00,,https://www.morgenstedet.dk/,no,,Q12327614,da:Morgenstedet,,outside,,Den Vegetariske Spiseklub Morgenstedet,,,,,,only,only,,,yes,,,yes,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,617,,,,,,,,,,yes,,unisex_toilet,wlan,no,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6842888,12.5694351,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6825046,12.5745879,school,,,,Niels Brock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6918541,12.5573297,restaurant,thai,119559,,Kiin Kiin,Mo-Sa 17:30-24:00,+45 35357555,https://www.kiin.dk/,,,Q22983542,,,,,,,,,,,,,,,,,,,,,,yes,,,,1,,kiin@kiin.dk,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6692157,12.5530946,restaurant,tacos,806337,,La Neta Vesterbro,"Mo-Fr 17:00-21:00; Sa,Su 12:00-21:00",+45 31 26 79 18,https://mikkeller.com/locations/la-neta-vesterbro,no,,,,,,,,,,,,,,,,,,,,,Vesterbro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6679147,12.5563801,bar,,543448,,Fermentoren,Mo-We 15:00-24:00; Th 14:00-01:00; Fr-Sa 14:00-02:00; Su 14:00-24:00,+45 23908677,http://www.fermentoren.com,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,Fermentoren Beer Bar,,,,,,33866569,,,,,,,,wlan,,,,,1017045586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6660465,12.5535148,bar,,712621,,Cafe 33,,+4533319019,https://cafe33.dk,,,,,,,,,,,,,,,,,,yes,,,,,,fvst:no_pos,,,,,,,,https://www.facebook.com/cafe33b/,,,,,,,,,,,,,,,,wlan,,,,,,Tuborg;Carlsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6672208,12.553453,bar,,992119,,Café 42,,+45 33316066,https://bar42.dk/,,,,,,,,,,,,,,,,,,,,,,Vesterbro,,,,,,,,,,,,,,,,,,41627581,,,,,,,,,,,,,1026200292,,2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6613814,12.5614725,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6682661,12.5497023,bar,,112695,,Vesterbro Vinstue,,+45 33251080,http://vesterbrovinstue.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6653161,12.5576571,restaurant,french,540185,,Je t’aime,Mo-Fr 08:00-24:00; Sa-Su 12:00-24:00,+45 31267069,https://www.jetaime.dk/,,,,,,,,,,,,,,,,Mo-Sa 10:00-22:00,,,,,,,,,,,,,,https://www.instagram.com/jetaimepics/,,https://www.facebook.com/jetaimevesterbro/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6692729,12.5496981,bar,,117982,,Riesen,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riesen Bar,,,,,,27931294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6772854,12.5693007,bar,,118492,,Cafè Guldhornene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6773855,12.5694568,bar,,115897,,Heidi's Bier Bar,,,https://www.heidisbierbar.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6779133,12.5705635,bar,,112416,,The Australien Bar,,,https://www.abar.dk/,,,,,,,,THE AUSTRALIAN BAR KØBENHAVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17890670,,,,,,,,,,,,,1015169296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6779717,12.5707085,bar,,661116,,La Boucherie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6822933,12.5804369,bar,,735352,,Trykbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6798085,12.5912168,toilets,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.668674,12.5565742,bar,,112222,,St. Pauli Minibar,,+45 33316527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6696351,12.5582526,bar,,662590,,Freddys Bar,,+45 33227095,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6697425,12.5581224,bar,,,,Café Centralen,,+45 33 316416,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6702253,12.5580263,bar,,112271,,Hos Tove,,+45 33243782,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6864665,12.5500587,bar,,577983,,Tjili Pop 2,"Su,Mo 09:00-01:00, Tu,We 09:00-02:00, Th 09:00-03:00, Fr,Sa 09:00-04:00",,https://www.tjili.dk/,no,,Q18552345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6870129,12.5479826,bar,,761368,,gilt,,,,limited,,,,Cocktail bar,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
